PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
08,8710|871|87|8,1.871008.753,פיתוח תוכניות לימודים,,,,470000,
09,8710|871|87|8,1.871009.754,פרויקטים מיוחדים,,,,200000,
02,8710|871|87|8,1.871002.756,ייעוץ מקצועי,,,,150000,
03,8710|871|87|8,1.871003.781,אח' ותיקון כלים ומכשירים,,,,53000,
04,8710|871|87|8,1.871004.782,פעולות הסברה וארועים,,,,18000,
05,8710|871|87|8,1.871005.783,תכנית אסטרטגית,,,,30000,
06,8710|871|87|8,1.871006.784,פינוי וטיפול בפסולת רעילה,,,,30000,
07,8710|871|87|8,1.871007.785,פעולות פיקוח ובקרה,,,,40000,
09,8710|871|87|8,1.871009.787,אחזקת תחנות ניטור אויר,,,,48000,
05,8710|871|87|8,1.871005.831,השתתפות לרשות נחל הירקון,,,,1000000,
06,8710|871|87|8,1.871006.832,השתתפות למלר ז,,,,250000,
09,8710|871|87|8,1.871009.932,ציוד וריהוט משרדי,,,,5000,
02,8710|871|87|8,1.871002.934,ציוד תפעולי,,,,20000,
07,9311|931|93|9,1.931107.110,משכורת כוללת,,,,980000,
04,9311|931|93|9,1.931104.124,החזר הוצאות,,,,85000,
06,9311|931|93|9,1.931106.126,הבראה,,,,71000,
07,9311|931|93|9,1.931107.127,השתתפות באחזקת רכב 0 9,,,,229000,
02,9311|931|93|9,1.931102.130,תשלומים מיוחדים,,,,184000,
04,9311|931|93|9,1.931104.181,מיסים וביטוח לאומי,,,,237000,
05,9311|931|93|9,1.931105.182,קופות גמל והשתלמות,,,,178000,
04,9311|931|93|9,1.931104.310,שעות נוספות רשומות,,,,224000,
01,9311|931|93|9,1.931101.340,שעות נוספות מיוחדות,,,,58000,
09,9311|931|93|9,1.931109.412,מיסים ואגרות,,,,24000,
03,9311|931|93|9,1.931103.431,מים,,,,533000,
05,9311|931|93|9,1.931105.433,ביטוח,,,,90000,
06,9311|931|93|9,1.931106.434,תקוני מבנים  מתקנים ואינונטר,,,,14000,
02,9311|931|93|9,1.931102.439,אחזקת בניני העיריה0השתתפות,,,,640000,
09,9311|931|93|9,1.931109.461,צרכי משרד,,,,49000,
01,9311|931|93|9,1.931101.462,ספרים ועתונים,,,,9000,
02,9311|931|93|9,1.931102.463,טלפונים,,,,4000,
03,9311|931|93|9,1.931103.464,דאר,,,,6000,
01,9311|931|93|9,1.931101.510,נסיעות  ואש ל,,,,1000,
04,9311|931|93|9,1.931104.521,הדרכה וכנסים,,,,22000,
05,9311|931|93|9,1.931105.522,גיבוש יחידתי,,,,4000,
04,9311|931|93|9,1.931104.610,כיבודים,,,,10000,
09,9311|931|93|9,1.931109.680,הוצאות מיוחדות,,,,6000,
03,9311|931|93|9,1.931103.691,מערכות מידע ומחשוב,,,,2010000,
05,9311|931|93|9,1.931105.693,מחשוב יחידתי,,,,28000,
01,9311|931|93|9,1.931101.932,ציוד ורהוט משרדי,,,,30000,
19,9312|931|93|9,1.931219.110,משכורת כוללת,,,,613000,
16,9312|931|93|9,1.931216.124,החזר הוצאות,,,,37000,
18,9312|931|93|9,1.931218.126,הבראה,,,,28000,
19,9312|931|93|9,1.931219.127,השתתפות באחזקת רכב04,,,,118000,
14,9312|931|93|9,1.931214.130,תשלומים מיוחדים,,,,69000,
16,9312|931|93|9,1.931216.181,מיסים וביטוח לאומי,,,,112000,
17,9312|931|93|9,1.931217.182,קופות גמל והשתלמות,,,,134000,
11,9312|931|93|9,1.931211.411,שכר דירה עבור מבנים מתפנים,,,,1230000,
19,9312|931|93|9,1.931219.435,חשמל ואנרגיה,,,,83000,
19,9312|931|93|9,1.931219.751,הריסה  איטום  תיקון  נקיון,,,,252000,
17,9312|931|93|9,1.931217.782,מדידות תוכניות ותיווך,,,,5000,
16,9313|931|93|9,1.931316.110,משכורת כוללת,,,,844000,
13,9313|931|93|9,1.931313.124,החזר הוצאות,,,,37000,
15,9313|931|93|9,1.931315.126,הבראה,,,,38000,
16,9313|931|93|9,1.931316.127,השתתפות באחזקת רכב05,,,,147000,
11,9313|931|93|9,1.931311.130,תשלומים מיוחדים,,,,53000,
13,9313|931|93|9,1.931313.181,מיסים וביטוח לאומי,,,,145000,
14,9313|931|93|9,1.931314.182,קופות גמל והשתלמות,,,,189000,
17,9313|931|93|9,1.931317.411,דמי חכירה,,,,83000,
16,9313|931|93|9,1.931316.751,ייעוץ משפטי לחוזים,,,,192000,
17,9313|931|93|9,1.931317.752,סקר הפקעות,,,,402000,
18,9313|931|93|9,1.931318.753,מדידות,,,,149000,
19,9313|931|93|9,1.931319.754,אחזקת מתחם בית הנערה,,,,50000,
13,9313|931|93|9,1.931313.781,מיסים ואגרות,,,,80000,
14,9313|931|93|9,1.931314.782,הוצאות שמאות,,,,73000,
15,9313|931|93|9,1.931315.783,יעוץ מקצועי,,,,43000,
16,9313|931|93|9,1.931316.784,קידום תכניות במרחב הציבורי,,,,40000,
17,9313|931|93|9,1.931317.785,אחזקת חניון השק ם,,,,100000,
22,9313|931|93|9,1.931322.110,משכורת כוללת,,,,1670000,
28,9313|931|93|9,1.931328.124,החזר הוצאות,,,,86000,
21,9313|931|93|9,1.931321.126,הבראה,,,,75000,
22,9313|931|93|9,1.931322.127,השתתפות באחזקת רכב 0 5,,,,335000,
26,9313|931|93|9,1.931326.130,תשלומים מיוחדים,,,,169000,
28,9313|931|93|9,1.931328.181,מיסים וביטוח לאומי,,,,302000,
29,9313|931|93|9,1.931329.182,קופות גמל והשתלמות,,,,375000,
24,9313|931|93|9,1.931324.437,שמירה,,,,50000,
22,9313|931|93|9,1.931322.670,סעיף שאינו חוזר,,,,0,
23,9313|931|93|9,1.931323.752,בדיקת חשבונות חשמל,,,,180000,
24,9313|931|93|9,1.931324.753,בדיקת חשבונות מים,,,,300000,
21,9313|931|93|9,1.931321.783,נסחים ומסמכים לטאבו,,,,60000,
22,9313|931|93|9,1.931322.784,רכישת ציוד צילום ומדידה,,,,5000,
37,9313|931|93|9,1.931337.110,משכורת כוללת,,,,466000,
34,9313|931|93|9,1.931334.124,החזר הוצאות,,,,36000,
36,9313|931|93|9,1.931336.126,הבראה,,,,30000,
37,9313|931|93|9,1.931337.127,השתתפות באחזקת רכב 0 3,,,,146000,
32,9313|931|93|9,1.931332.130,תשלומים מיוחדים,,,,73000,
34,9313|931|93|9,1.931334.181,מיסים וביטוח לאומי,,,,97000,
35,9313|931|93|9,1.931335.182,קופות גמל והשתלמות,,,,110000,
36,9313|931|93|9,1.931336.531,אחזקת רכב,,,,7000,
37,9313|931|93|9,1.931337.532,ביטוח רכב,,,,3000,
38,9313|931|93|9,1.931338.533,שכירת רכב עירוני,,,,105000,
39,9313|931|93|9,1.931339.534,דלק ושמן,,,,23000,
38,9313|931|93|9,1.931338.541,אחזקת מכשירי קשר,,,,33000,
37,9313|931|93|9,1.931337.670,סעיף שאינו חוזר,,,,0,
34,9313|931|93|9,1.931334.781,מפות מדידות והעתקות,,,,17000,
08,0912|091|09,1.091208.111,פנסיה,,,,300000000,
04,0912|091|09,1.091204.124,ביגוד לפנסיונרים,,,,5000000,
06,0912|091|09,1.091206.126,הבראה לפנסיונרים,,,,15100000,
03,0912|091|09,1.091203.131,תשלומים מיוחדים לפנסיונרים,,,,59000000,
04,0912|091|09,1.091204.181,מס ערך מוסף,,,,23330000,
05,0912|091|09,1.091205.182,קרן רווחה,,,,1500000,
07,0912|091|09,1.091207.192,פיצויי פיטורין,,,,11000000,
08,0912|091|09,1.091208.193,הוון,,,,50000,
09,0912|091|09,1.091209.194,מענק בקשר לפרישה,,,,50000,
05,9431|943|94|9,1.943105.781,אחזקה ותפעול מגרשי חניה ושילוט א,,,,4560000,
06,9431|943|94|9,1.943106.782,הכשרת חניונים ופרוייקטים תחבורתי,,,,4300000,
07,9431|943|94|9,1.943107.783,מדידות לרישוי עסקים,,,,200000,
08,9431|943|94|9,1.943108.784,תקורת ניהול החניונים,,,,2160000,
09,9431|943|94|9,1.943109.785,מס הכנסה0חניונים,,,,1350000,
01,9431|943|94|9,1.943101.786,פרויקטים שונים,,,,12280000,
02,9431|943|94|9,1.943102.787,יעוץ מקצועי  ספירות וסקרים,,,,320000,
03,9431|943|94|9,1.943103.788,שכ ע,,,,1700000,
04,9431|943|94|9,1.943104.789,דמי שכירות  ביטוח ואחזקת מחסן,,,,280000,
02,9431|943|94|9,1.943102.981,רכישות שונות,,,,100000,
06,9431|943|94|9,1.943106.999,סעיף שאינו חוזר,,,,0,
02,8323|832|83|8,1.832302.110,משכורת כוללת,,,,48000,
08,8323|832|83|8,1.832308.124,החזר הוצאות,,,,2000,
01,8323|832|83|8,1.832301.126,הבראה,,,,4000,
02,8323|832|83|8,1.832302.127,השתתפות באחזקת רכב 0 1,,,,7000,
06,8323|832|83|8,1.832306.130,תשלומים מיוחדים,,,,21000,
05,8323|832|83|8,1.832305.170,סעיף שאינו חוזר,,,,0,
08,8323|832|83|8,1.832308.181,מיסים וביטוח לאומי,,,,39000,
09,8323|832|83|8,1.832309.182,קופות גמל והשתלמות,,,,9000,
02,8323|832|83|8,1.832302.881,השתת' לאג' לבר' הציבור במרפאה או,,,,190000,
09,8323|832|83|8,1.832309.999,השתתפות בהוצ' הנהלה ומשק,,,,80000,
08,1100|110|11|1,1.111108.121,גביה שוטפת מגורים,,,,670000000,
09,1100|110|11|1,1.111309.122,גביה שוטפת לא מגורים,,,,1855000000,
01,1100|110|11|1,1.111201.123,גבית פגורים   מגורים,,,,40000000,
02,1100|110|11|1,1.111402.124,גבית פגורים לא מגורים,,,,160000000,
04,1100|110|11|1,1.110004.126,הנחות מתוקצבות מגורים,,,,120000000,
05,1100|110|11|1,1.110005.127,הנחות מתוקצבות עסקים,,,,35000000,
09,1200|120|12|1,1.120009.220,אגרת רשיונות לשלטים,,,,45000000,
02,1200|120|12|1,1.120002.230,תעודות ואשורים,,,,2000000,
07,1200|120|12|1,1.120007.243,מודעות ברכב צבורי,,,,200000,
09,1200|120|12|1,1.120009.245,מודעות ופרסומים מיוחדים,,,,7350000,
08,1200|120|12|1,1.120008.260,אגרת הפעלת עסקים בלילה,,,,2000000,
01,1200|120|12|1,1.120001.270,רשיונות לשטחים לפני בתי קפה,,,,9000000,
03,1244|124|12|1,1.124403.745,החזרים בגין שילוט חוצות,,,,300000,
01,1920|192|19|1,1.192001.912,שיפוי בגין מעבר לפנסיה צוברת,,,,4500000,
02,1920|192|19|1,1.192002.913,שיפוי בגין קופות גמל,,,,700000,
02,1960|196|19|1,1.196002.999,השתתפויות והעברות ממשרד הפנים,,,,1600000,
03,1960|196|19|1,1.196003.999,השתתפויות והעברות בגין סבוב שני,,,,1130000,
01,2120|212|21|2,1.212001.232,הכנסות ממיחזור אחר,,,,100000,
04,2120|212|21|2,1.212004.640,פינוי פסולת במגרש אשפה,,,,50000,
02,2130|213|21|2,1.213002.210,אגרת רישוי עסקים,,,,1100000,
05,2160|216|21|2,1.216005.810,היטל ביוב,,,,7800000,
04,2120|212|21|2,1.212004.210,אגרת סלוק אשפה ופסולת מיוחדת,,,,1700000,
09,2120|212|21|2,1.212009.231,הכנסות ממיחזור נייר וקרטון,,,,1100000,
06,2210|221|22|2,1.221006.990,פרויקט מציל ה,,,,150000,
06,2220|222|22|2,1.222006.910,השתתפות הממשלה   המשמר האזרחי,,,,80000,
04,2230|223|22|2,1.223004.651,דמי שימוש ממקלטים,,,,200000,
09,2235|223|22|2,1.223508.782,דמי שימוש בגין אח' מקלטים,,,,250000,
09,2240|224|22|2,1.224009.211,אגרת שרותי כבוי אש,,,,330000,
01,2240|224|22|2,1.224001.212,בקורת ציוד וחוות דעת בטיחותית,,,,300000,
02,2240|224|22|2,1.224002.213,שונות,,,,10000,
02,2240|224|22|2,1.224002.910,השתתפות הממשלה בכבוי אש,,,,1560000,
08,2241|224|22|2,1.224108.999,החזר מהנציבות בגין פרעון מלוות,,,,1600000,
06,2310|231|23|2,1.231006.415,שרותים שונים,,,,1000000,
04,2310|231|23|2,1.231004.421,הכנסות ממכירת חוברות ופרסומים,,,,10000,
05,2310|231|23|2,1.231005.422,הכנסות מהפקת תוכניות לגו ח,,,,60000,
06,2310|231|23|2,1.231006.423,הכנסות מהחזרי הוצ' דואר,,,,100000,
07,2310|231|23|2,1.231007.424,הכנסות ממכירת תיקי מידע והגשה,,,,30000,
08,2310|231|23|2,1.231008.425,הריסת מבנים מסוכנים,,,,500000,
09,2330|233|23|2,1.233009.210,אגרת רשיונות בניה,,,,30000000,
03,2330|233|23|2,1.233003.310,היטל השבחה,,,,30000000,
01,2330|233|23|2,1.233001.422,הכנסות מצילום מסמכים בגנזך,,,,500000,
04,2340|234|23|2,1.234004.216,השתת' בתכנון ורה פרצלציה,,,,300000,
02,2310|231|23|2,1.231002.411,סמוני קו ועבודות מדידה סעיף שאינ,,,,0,
03,2410|241|24|2,1.241003.421,הכנסות מעבודות שונות,,,,50000,
01,2420|242|24|2,1.242001.810,היטל סלילת כבישים,,,,18500000,
03,2420|242|24|2,1.242003.820,רצוף מדרכות,,,,6000000,
06,2440|244|24|2,1.244006.421,הכנסות  מעבודות שונות,,,,10000,
08,2440|244|24|2,1.244008.991,השת' משרד התחבורה מרכזי הדרכה,,,,300000,
09,2440|244|24|2,1.244009.992,השתתפות מ. התחבורה  מטה בטיחות,,,,600000,
04,2450|245|24|2,1.245004.810,היטל תיעול,,,,800000,
03,2460|246|24|2,1.246003.422,הכנסות מהחזר הוצ' שמירה נחלת בני,,,,350000,
03,2520|252|25|2,1.252003.999,החזר שכר מחב' בנין הקאמרי,,,,730000,
04,2616|261|26|2,1.261604.999,החזר כספי לעירייה מתאגיד המים,,,,300000,
07,2671|267|26|2,1.269107.521,הכנסות מעמלת גביה אגרות מים וביו,,,,16000000,
08,2671|267|26|2,1.269108.522,הכנסות מעמלת גביה היטלי פיתוח,,,,4500000,
09,2671|267|26|2,1.269109.523,החזר הוצאות מתאגיד המים,,,,2350000,
07,2681|268|26|2,1.269107.531,החזר הוצ' משפטיות שירות משפטי,,,,600000,
04,2682|268|26|2,1.269204.531,החזר הוצ' משפטיות עו ד,,,,300000,
05,2682|268|26|2,1.269205.532,החזר הוצ' משפטיות אגרות,,,,900000,
06,2682|268|26|2,1.269206.533,החזר הוצ' אכיפה מנהלית,,,,4600000,
08,2682|268|26|2,1.269208.535,הכנסות מהחזר גבית עמלות בנקים,,,,70000,
01,2683|268|26|2,1.269301.531,החזר הוצ' משפטיות אגרות אגף אגד,,,,900000,
02,2683|268|26|2,1.269302.532,החזר הוצ' משפטיות עו ד אגף אגד ש,,,,1450000,
03,2683|268|26|2,1.269303.533,החזר הוצ' אכיפה מנהלית חניה,,,,11000000,
09,2690|269|26|2,1.269009.410,הכנסות שונות,,,,1000000,
03,2690|269|26|2,1.269003.421,הכנסות מפעילות הארכיון העירוני,,,,10000,
04,2690|269|26|2,1.269004.422,הכנסות בגין גניזה,,,,10000,
05,2690|269|26|2,1.269005.423,הכנסות לאחזקת כיכר רבין,,,,20000,
06,2690|269|26|2,1.269006.424,הכנסות ממכירת תוכנות ושירותים,,,,10000,
07,2690|269|26|2,1.269007.425,הכנסות מפעילות המשלמה ביפו,,,,25000,
08,2690|269|26|2,1.269008.426,הכנסות מפרויקט כ.אשראי תושב,,,,300000,
09,2690|269|26|2,1.269009.427,הכנסות בגין פיקוח על צילומי חוץ,,,,85000,
03,2690|269|26|2,1.269003.510,הכנסות מדמי טיפול בגבית דמי חבר,,,,250000,
06,2690|269|26|2,1.269006.521,החזר ביטוח לאומי  תאונות עבודה,,,,3500000,
09,2690|269|26|2,1.269009.524,השתתפות איכילוב במודעות דרושים,,,,100000,
01,2690|269|26|2,1.269001.525,הכנסות מחב'  נס  ס' שאינו חוזר,,,,0,
03,2690|269|26|2,1.269003.527,החזר הוצ' חשמל מחברות פרסום,,,,500000,
06,2690|269|26|2,1.269006.610,החזר שיקים כללי,,,,0,
02,2690|269|26|2,1.269102.999,השתת' מוסדות חוץ בעיבוד תלושים,,,,1073000,
06,2810|281|28|2,1.281006.411,קנסות בית משפט תכנון ובניה,,,,4000000,
07,2810|281|28|2,1.281007.412,קנסות בית משפט  רישוי עסקים,,,,3000000,
08,2810|281|28|2,1.281008.413,קנסות בית משפט חוקי עזר,,,,500000,
01,2810|281|28|2,1.281001.415,קנסות ברירת קנס לאחר משפט,,,,500000,
02,2810|281|28|2,1.281002.416,קנסות בגין חוקי עזר ברירת משפט,,,,6000000,
03,2810|281|28|2,1.281003.417,קנסות בגין ח.עזר ב.משפט לאחר אכי,,,,7000000,
08,2810|281|28|2,1.281008.421,קנסות בית משפט כללי אכיפה מינהלי,,,,400000,
07,2820|282|28|2,1.282007.560,החזרת הוצאות משפט ודמי עקול,,,,25000,
04,2830|283|28|2,1.214004.210,אגרת רשיונות ודמי חסון לכלבים,,,,1500000,
06,2830|283|28|2,1.214006.220,מלחמה בכלבת הסגר כלבים,,,,50000,
02,2830|283|28|2,1.214002.411,בשר קפוא,,,,1100000,
03,2830|283|28|2,1.214003.412,בשר טרי,,,,150000,
03,2830|283|28|2,1.214003.420,דמי בדיקת דגים,,,,1300000,
09,2830|283|28|2,1.214009.620,אגרת בדיקת עופות,,,,4000000,
07,2900|290|29|2,1.247207.411,דמי היתר  כסאות מרגוע בחופי ים,,,,260000,
03,2900|290|29|2,1.247203.416,דמי כניסה חוף הצוק,,,,810000,
04,2900|290|29|2,1.247204.417,הכנסות מקנסות על נהיגה בחופי ים,,,,0,
05,2900|290|29|2,1.247205.961,השתת התמ ת הדרכת מצילים סעיף שאי,,,,0,
04,3111|311|31|3,1.311104.422,הכנסות תמלוגים מספרים,,,,25000,
05,3111|311|31|3,1.311105.423,החזר מהורים ביטוח תלמידים,,,,1350000,
06,3111|311|31|3,1.311106.424,השתת' גורמי חוץ במימון משלחות,,,,50000,
02,3111|311|31|3,1.311102.591,השתתפות מקרנות לפרסים ומלגות,,,,255000,
04,3111|311|31|3,1.311104.593,השתתפות מקרן מורשה ס' שאינו חוזר,,,,0,
07,3111|311|31|3,1.311107.741,השתתפות מפעל הפיס,,,,0,
06,3112|311|31|3,1.311206.921,השתת' ממשלה באבטחת מוסדות חנוך,,,,8400000,
07,3112|311|31|3,1.311207.922,קציני ביטחון,,,,1000000,
04,3122|312|31|3,1.312204.921,השתת' משה ח בשכר עוזרות לגננות,,,,20500000,
05,3122|312|31|3,1.312205.922,השתת' משה ח באגרת חמרים,,,,180000,
08,3123|312|31|3,1.312308.490,שכר לימוד גנ י גיל טרום חובה,,,,0,
01,3123|312|31|3,1.312301.921,השתת' ממשלה לגנ י גיל טרום,,,,64000000,
05,3125|312|31|3,1.312505.411,הכנסות מהורים  מועדוניות גן,,,,14200000,
06,3125|312|31|3,1.312506.412,החזרים מעמותות הורים  מועדוני גן,,,,1250000,
02,3132|313|31|3,1.313202.921,שכר שרתים,,,,21000000,
03,3132|313|31|3,1.313203.922,שכר מזכירות,,,,7600000,
04,3132|313|31|3,1.313204.923,שכר אנשי סיוע טכני,,,,2800000,
